VICTIM,Cut Tree,Category Damage
T0802704169,T0802706144,1
T0802739143,T0802707128,1
T0802704169,T0802707135,1
T0802739143,T0802708128,1
T0802743184,T0802710176,2
T0802743184,T0802710180,2
T0802743184,T0802712177,2
T0803718204,T0802712193,1
T0802711139,T0802726114,2
T0803710213,T0802726187,2
T0802711139,T0802727113,2
T0803710213,T0802728185,2
T0802711139,T0802729115,2
T0802711139,T0802729118,2
T0802711139,T0802732110,2
T0802711139,T0802732116,2
T0802768188,T0802735196,2
T0802768188,T0802736199,2
T0802768188,T0802738196,2
T0802743184,T0802739159,1
T0802768188,T0802739194,2
T0802768188,T0802739196,2
T0801739098,T0802752127,2
T0801739098,T0802753121,2
T0801739098,T0802753124,2
T0801739098,T0802755122,2
T0802771160,T0802757179,1
T0801751070,T0802758106,1
T0802791197,T0802758189,2
T0802791197,T0802759186,2
T0802791197,T0802761190,2
T0802790183,T0802761194,2
T0802791197,T0802762188,2
T0802771160,T0802763171,1
T0802790183,T0802764192,2
T0802768188,T0802772176,1
T0903805220,T0802774186,1
T0903805220,T0802777199,2
T0903805220,T0802778191,1
T0802768188,T0802780151,1
T0902817156,T0802781126,1
T0902812199,T0802781180,2
T0902809165,T0802781192,2
T0903805220,T0802781194,1
T0802791197,T0802782163,1
T0903805220,T0802782197,2
T0902817152,T0802784133,2
T0902812199,T0802784186,2
T0902809165,T0802784193,2
T0902817152,T0802785136,2
T0902817152,T0802785138,2
T0802794146,T0802785178,2
T0902812199,T0802785186,2
T0902817152,T0802787130,2
T0902817152,T0802788131,2
T0802794146,T0802788173,2
T0802794146,T0802788174,2
T0802794146,T0802788177,2
T0902803166,T0802790139,2
T0902803166,T0802791130,2
T0902803166,T0802791139,2
T0802793114,T0802795136,1
T0801776080,T0802796101,2
T0902817156,T0802798134,2
T0902817156,T0802799134,2
T0802790183,T0802799155,1
T0803734239,T0803701240,2
T0803734239,T0803704238,2
T0803734239,T0803705243,2
T0803734239,T0803706243,2
T0703693245,T0803710269,2
T0703693245,T0803715264,2
T0803749263,T0803715293,1
T0703693245,T0803716271,2
T0804749312,T0803720293,1
T0804749312,T0803730285,2
T0804749312,T0803733283,2
T0804749312,T0803733285,2
T0804749312,T0803734281,2
T0803734239,T0803735217,1
T0804749312,T0803735284,2
T0802768188,T0803736202,2
T0802768188,T0803737201,2
T0804753322,T0803738291,2
T0802768188,T0803740201,2
T0803768244,T0803740253,1
T0804753322,T0803740290,2
T0804753322,T0803741296,2
T0803777253,T0803744234,2
T0803777253,T0803747233,2
T0803777253,T0803750234,2
T0803777253,T0803750235,2
T0803777253,T0803752237,2
T0803777253,T0803753232,2
T0803791233,T0803754244,2
T0803791233,T0803755244,2
T0803791233,T0803757241,2
T0803791233,T0803758242,2
T0804764313,T0803758278,2
T0803791233,T0803761248,2
T0804764313,T0803763285,2
T0803777253,T0803764234,1
T0803749263,T0803768238,2
T0803749263,T0803773234,2
T0803749263,T0803773240,2
T0803768244,T0803774211,2
T0803749263,T0803774239,2
T0803768244,T0803775215,2
T0803749263,T0803775238,2
T0803768244,T0803776213,2
T0803749263,T0803776237,2
T0903806281,T0803778257,2
T0903806281,T0803781250,1
T0903806281,T0803781265,2
T0802767181,T0803782209,2
T0802767181,T0803782212,2
T0802767181,T0803782214,2
T0903806281,T0803784258,2
T0802767181,T0803785216,2
T0903806281,T0803787257,1
T0903821268,T0803788282,1
T0803775274,T0803792267,1
T0903833260,T0803799248,2
T0903821268,T0803799277,1
T0804710348,T0804701384,1
T0704684339,T0804707321,2
T0704684339,T0804708321,2
T0703686299,T0804710311,2
T0704684339,T0804710321,2
T0703686299,T0804711315,2
T0703686299,T0804712315,2
T0703686299,T0804715309,2
T0703686299,T0804715312,2
T0704696304,T0804715330,2
T0703686299,T0804717310,2
T0703686299,T0804718309,2
T0703686299,T0804718314,2
T0804715396,T0804719381,1
T0804715396,T0804720377,1
T0804715396,T0804722369,1
T0704697359,T0804728364,2
T0804749312,T0804737304,1
T0804737323,T0804737355,2
T0804737323,T0804737359,2
T0804737323,T0804739356,2
T0804737323,T0804739358,2
T0804753322,T0804740317,1
T0804749312,T0804741307,1
T0805732415,T0804741385,1
T0804710348,T0804742337,2
T0804737323,T0804742356,2
T0804722380,T0804743381,1
T0805755400,T0804756366,2
T0805755400,T0804757371,2
T0805755400,T0804760364,2
T0805755400,T0804760366,2
T0803775274,T0804761301,2
T0803775274,T0804761302,2
T0805755400,T0804761364,2
T0805743408,T0804761398,1
T0805755400,T0804763371,2
T0805748416,T0804765383,2
T0805748416,T0804767388,2
T0805748416,T0804769390,2
T0805743408,T0804771393,1
T0804759394,T0804772368,2
T0805743408,T0804772392,1
T0804759394,T0804775368,2
T0804759394,T0804776363,2
T0804759394,T0804776365,2
T0804796311,T0804777338,2
T0804759394,T0804777365,2
T0804796311,T0804780341,2
T0804796311,T0804780346,2
T0804775301,T0804783331,1
T0804782308,T0804793315,1
T0805785410,T0804793377,2
T0804782308,T0804795316,1
T0805785410,T0804795376,2
T0805785410,T0804795380,2
T0805732415,T0805700424,2
T0805732415,T0805701423,2
T0805732415,T0805701426,2
T0805732415,T0805702425,2
T0805732415,T0805705423,2
T0705677451,T0805706467,2
T0705677451,T0805708463,2
T0705677451,T0805713463,2
T0804722380,T0805723412,2
T0804722380,T0805725409,2
T0805743408,T0805726433,2
T0805743408,T0805726433,2
T0805755400,T0805727404,1
T0805743408,T0805729436,2
T0804759394,T0805735408,1
T0805755400,T0805737403,1
T0805755400,T0805748401,1
T0805725428,T0805756439,2
T0805725428,T0805756440,2
T0805725428,T0805760441,2
T0805739485,T0805764477,1
T0805799459,T0805773484,2
T0805799459,T0805778482,2
T0905816471,T0805782481,2
T0905816471,T0805784482,2
T0805788472,T0805785486,1
T0805789480,T0805785489,1
T0805788472,T0805786481,1
T0905816471,T0805786484,2
T0905816471,T0805787482,2
T0905823487,T0805789478,2
T0905823487,T0805789482,2
T0905823487,T0805790481,2
T0905823487,T0805793481,2
T0805777414,T0805796440,1
T0905823487,T0805796482,2
T0806702598,T0806700563,2
T0806704599,T0806703573,1
T0806702598,T0806704565,2
T0806702598,T0806704569,2
T0806702598,T0806704570,2
T0807717614,T0806706591,1
T0807717614,T0806706592,1
T0806749540,T0806711540,2
T0806749540,T0806711541,2
T0806749540,T0806713536,2
T0806725526,T0806713561,1
T0806749540,T0806714541,2
T0806749540,T0806716538,2
T0806749540,T0806717543,2
T0806749540,T0806718539,2
T0806749540,T0806719541,2
T0806725526,T0806719544,1
T0806757575,T0806725578,1
T0805739485,T0806726515,2
T0806727507,T0806727534,2
T0805739485,T0806728518,2
T0806727507,T0806729542,2
T0805739485,T0806730515,2
T0806727507,T0806730535,2
T0805739485,T0806732519,2
T0805739485,T0806732520,2
T0806727507,T0806732535,2
T0806767554,T0806737529,2
T0806767554,T0806737534,2
T0806767554,T0806738528,2
T0806767554,T0806742531,2
T0806767554,T0806743530,2
T0806767554,T0806744531,2
T0806727507,T0806747509,1
T0806749540,T0806748513,1
T0806749540,T0806748515,1
T0807725620,T0806751598,2
T0807725620,T0806753598,2
T0806725526,T0806754514,2
T0806725526,T0806754514,2
T0806725526,T0806757512,2
T0806727507,T0806758510,1
T0806725526,T0806761518,2
T0906800550,T0806773537,1
T0805789480,T0806777507,1
T0806770596,T0806777572,1
T0805789480,T0806779504,1
T0806770596,T0806780560,1
T0906800550,T0806783520,2
T0906800550,T0806784518,2
T0906800550,T0806784542,1
T0906800550,T0806788518,2
T0906800550,T0806790524,2
T0906826528,T0806795542,2
T0906826528,T0806797540,2
T0806772579,T0806798558,2
T0906826528,T0806799538,2
T0806772579,T0806799555,2
T0806772579,T0806799557,2
T0807725620,T0807700653,1
T0707684638,T0807702660,2
T0707684638,T0807703658,2
T0707684638,T0807705659,2
T0807728626,T0807706606,2
T0807728626,T0807708602,2
T0707684638,T0807708657,1
T0807728626,T0807710608,1
T0807725620,T0807711638,1
T0708683707,T0807711693,1
T0807734656,T0807715664,1
T0807725620,T0807717630,1
T0707684638,T0807717663,1
T0807703657,T0807723633,2
T0807703657,T0807723635,2
T0707691662,T0807723646,1
T0807703657,T0807727633,2
T0707691662,T0807727645,1
T0807725684,T0807727691,1
T0707691662,T0807729644,1
T0806770596,T0807732606,2
T0806770596,T0807732607,2
T0806770596,T0807734604,2
T0806770596,T0807735609,2
T0806770596,T0807737610,2
T0807734656,T0807742625,2
T0807734656,T0807743624,2
T0807734656,T0807744623,2
T0807734656,T0807745624,2
T0807725620,T0807749603,2
T0807734656,T0807749627,2
T0807734656,T0807749628,2
T0807725620,T0807750601,2
T0807725620,T0807750603,2
T0806741590,T0807751601,1
T0807725620,T0807754600,2
T0806772579,T0807755604,1
T0807725684,T0807755689,2
T0807725684,T0807760696,2
T0806741590,T0807761612,1
T0806741590,T0807765609,2
T0806741590,T0807766611,2
T0806741590,T0807771622,1
T0806741590,T0807772624,1
T0807777603,T0807773631,2
T0807777603,T0807774636,2
T0807777603,T0807774637,2
T0807777603,T0807775634,2
T0807777603,T0807775635,2
T0807777603,T0807776634,2
T0807777603,T0807777630,2
T0907820696,T0807783699,2
T0907820696,T0807785698,2
T0908818700,T0807787688,2
T0906801588,T0807792614,2
T0906801588,T0807793622,2
T0906801588,T0807795616,2
T0708671765,T0808700770,2
T0807703692,T0808702724,1
T0808746753,T0808709747,2
T0808718753,T0808710741,1
T0808746753,T0808712750,2
T0808746753,T0808714744,2
T0808735758,T0808715787,2
T0808712737,T0808726713,1
T0807725684,T0808732710,1
T0808706752,T0808733762,2
T0808706752,T0808736759,2
T0808706752,T0808736762,2
T0808706752,T0808738764,2
T0808706752,T0808738767,2
T0808710778,T0808738797,1
T0808735758,T0808739755,1
T0809725831,T0808743793,1
T0809781802,T0808750790,2
T0809781802,T0808751785,2
T0809781802,T0808753791,2
T0809781802,T0808754785,2
T0809781802,T0808755788,2
T0808798720,T0808761733,1
T0808735758,T0808762737,1
T0809781802,T0808762765,1
T0809781802,T0808763767,1
T0808735758,T0808765736,1
T0808754782,T0808768791,1
T0808754782,T0808771793,1
T0808735758,T0808772731,1
T0808754782,T0808777796,1
T0808754782,T0808781799,1
T0907820696,T0808783701,2
T0808798720,T0808784725,1
T0907820696,T0808787700,2
T0907820696,T0808787705,2
T0908803739,T0808791774,2
T0808757782,T0808791779,2
T0808757782,T0808791782,2
T0907820696,T0808792703,2
T0908803739,T0808792773,2
T0808757782,T0808793777,2
T0808757782,T0808793778,2
T0808757782,T0808795781,2
T0810705920,T0809700889,2
T0709669861,T0809702870,2
T0810705920,T0809703886,2
T0809715845,T0809704810,2
T0809715845,T0809704811,2
T0809715845,T0809705812,2
T0810705920,T0809705891,2
T0709681887,T0809711899,2
T0710684923,T0809712890,1
T0809759870,T0809722866,2
T0809759870,T0809724864,2
T0808710778,T0809725807,2
T0809759870,T0809725869,2
T0809759870,T0809726865,2
T0808710778,T0809730806,2
T0809759870,T0809730868,2
T0808710778,T0809731803,2
T0809759882,T0809731860,2
T0809759882,T0809732859,2
T0809730847,T0809732864,1
T0809730847,T0809732866,1
T0809730847,T0809732866,1
T0808710778,T0809734806,2
T0809725831,T0809737806,1
T0809763872,T0809738897,2
T0809763872,T0809739896,2
T0809763872,T0809741898,2
T0809763872,T0809743898,2
T0809763872,T0809744893,2
T0809763872,T0809744895,2
T0809763872,T0809745895,2
T0808757782,T0809756821,1
T0809759870,T0809757848,1
T0809730847,T0809760853,2
T0809730847,T0809761854,2
T0809730847,T0809761854,2
T0809730847,T0809762846,2
T0809730847,T0809763853,2
T0809735884,T0809763867,2
T0809730847,T0809765853,2
T0809735884,T0809765870,2
T0809788886,T0809765884,1
T0809758806,T0809766814,1
T0809735884,T0809766871,2
T0809730847,T0809767852,2
T0808754782,T0809768812,2
T0809735884,T0809768871,2
T0809758806,T0809769817,1
T0809735884,T0809769869,2
T0809735884,T0809769870,2
T0808754782,T0809770807,2
T0808754782,T0809774808,2
T0808754782,T0809774808,2
T0808754782,T0809774810,2
T0909803819,T0809774850,1
T0909803819,T0809774851,1
T0809758806,T0809777828,2
T0809788886,T0809777885,1
T0809758806,T0809780831,2
T0809763872,T0809782857,1
T0809788886,T0809784850,2
T0809763806,T0809785825,1
T0809763806,T0809786827,2
T0809763806,T0809786833,2
T0809788886,T0809786850,2
T0809788886,T0809786852,2
T0809788886,T0809786856,2
T0808770789,T0809787815,2
T0809763806,T0809787829,2
T0808770789,T0809788812,2
T0808770789,T0809789815,2
T0809763806,T0809789835,2
T0809758806,T0809789838,1
T0809788886,T0809789854,2
T0808770789,T0809791812,2
T0809763806,T0809791830,1
T0908810775,T0809793805,2
T0808770789,T0809794818,2
T0808770789,T0809795808,1
T0808789790,T0809797804,1
T0908810775,T0809797805,2
T0908810775,T0809798801,2
T0908810775,T0809798802,2
T0809763872,T0809798844,1
T0710672931,T0810700948,2
T0710672931,T0810700952,2
T0710672931,T0810700952,2
T0710689999,T0810701968,2
T0710689999,T0810703970,2
T0710689999,T0810705970,2
T0709681887,T0810707902,2
T0710689999,T0810707969,2
T0709681887,T0810708904,2
T0710689999,T0810709969,2
T0709681887,T0810713905,2
T0710692956,T0810719943,2
T0710692956,T0810721939,2
T0710692956,T0810721945,2
T0710692956,T0810723948,2
T0809735884,T0810724908,1
T0810735960,T0810734922,2
T0810735960,T0810735924,2
T0810735960,T0810736925,2
T0810735960,T0810737922,2
T0810735960,T0810737924,2
T0810735960,T0810737924,2
T0809763872,T0810743901,2
T0809763872,T0810744902,2
T0809779893,T0810749906,2
T0810734954,T0810753983,1
T0810734954,T0810758969,2
T0810734954,T0810758975,2
T0810729992,T0810758984,2
T0810734954,T0810759974,2
T0810734995,T0810764995,2
T0810734995,T0810766997,2
T0810734995,T0810767989,2
T0810734995,T0810767991,2
T0810734995,T0810767994,2
T0810734995,T0810769995,2
T0910817965,T0810780950,2
T0910817965,T0810782956,2
T0910817965,T0810786956,2
T0910817965,T0810788955,2
T0810769976,T0810791995,2
T0810775945,T0810792931,1
T0810783974,T0810794942,2
T0901840090,T0901804097,2
T0101018027,T0901805000,1
T0901816061,T0901805098,1
T0901816061,T0901805098,1
T0901804056,T0901806032,1
T0101018027,T0901807000,1
T0101018027,T0901810000,1
T0901838053,T0901820084,2
T0101018027,T0901822000,1
T0101018027,T0901823000,1
T0901838053,T0901823087,2
T0101018027,T0901824000,1
T0901866079,T0901835099,1
T0101018027,T0901837000,1
T0901838053,T0901842051,1
T0902826125,T0901842095,2
T0901816061,T0901844048,2
T0901816061,T0901844052,2
T0901840090,T0901845070,1
T0901840090,T0901846067,1
T0901816061,T0901848052,2
T0901816061,T0901848056,2
T0901866079,T0901849090,1
T0902817101,T0901853078,1
T0902817101,T0901853079,1
T0901864060,T0901856094,2
T0901865024,T0901858050,1
T0901864060,T0901858093,2
T0901864060,T0901858097,2
T0901864060,T0901858097,2
T0901864060,T0901862097,2
T0101018027,T0901867000,1
T0901838053,T0901867038,1
T0901886004,T0901868038,2
T0901886004,T0901870039,2
T0901886004,T0901871032,2
T0901886004,T0901871038,2
T0901886004,T0901872035,2
T0901886004,T0901873036,2
T1001909089,T0901874093,2
T0901838053,T0901876033,1
T0101018027,T0901877000,1
T1001909089,T0901877091,2
T1001909089,T0901878092,2
T1001909089,T0901878097,2
T0901864019,T0901882038,1
T0901864019,T0901883037,2
T0901866079,T0901883051,2
T0901866079,T0901883055,2
T0901864019,T0901884040,1
T0901866079,T0901884050,2
T0901866079,T0901884054,2
T0901864019,T0901885040,1
T0901864019,T0901885044,2
T0901866079,T0901885049,2
T0901864060,T0901886057,1
T0901873082,T0901889093,1
T0901864019,T0901891040,2
T0901873082,T0901891094,1
T0901865024,T0901893016,2
T0901864019,T0901893050,1
T0901865024,T0901894013,2
T0901865024,T0901894014,2
T0901865024,T0901895013,2
T0901865024,T0901895017,2
T0901865024,T0901895018,2
T0901865024,T0901896010,2
T0901865024,T0901896010,2
T0901865024,T0901897019,2
T0901874082,T0901897055,2
T0901874082,T0901897056,2
T0901874082,T0901899056,2
T0801776080,T0902800103,2
T0902812199,T0902800179,1
T0801776080,T0902801107,1
T0902817152,T0902801125,1
T0801776080,T0902802102,2
T0902826125,T0902802139,1
T0902812199,T0902804186,1
T0803791233,T0902805195,1
T0802767181,T0902805199,1
T0901840090,T0902806101,2
T0901840090,T0902806102,2
T0801776080,T0902806114,1
T0902817152,T0902807135,1
T0902826125,T0902811134,1
T0902826125,T0902816131,1
T0902855172,T0902817179,2
T0902855172,T0902818180,2
T0902855172,T0902819174,2
T0802793114,T0902821115,2
T0902855172,T0902823177,2
T0802793114,T0902827116,2
T0902809165,T0902828147,1
T0902809165,T0902828147,1
T0802793114,T0902829119,2
T0902809165,T0902829146,1
T0902858183,T0902829167,2
T0902858183,T0902830165,2
T0901866079,T0902831101,1
T0901866079,T0902832100,1
T0902809165,T0902834141,1
T0901874082,T0902835114,1
T0901874082,T0902837112,1
T0902826125,T0902841102,2
T0902858183,T0902841159,1
T0901874082,T0902842107,1
T0901874082,T0902843107,1
T0902841172,T0902847192,1
T0901874082,T0902850102,1
T0901874082,T0902851100,1
T0902860151,T0902864120,2
T1002901107,T0902867100,2
T1002901107,T0902867103,2
T0902860151,T0902868125,2
T1002901107,T0902869105,2
T1002901107,T0902869105,2
T0902841172,T0902872181,2
T0902841172,T0902874179,2
T0902841172,T0902876183,2
T0902859123,T0902886119,2
T1002924111,T0902887104,2
T1002924111,T0902887105,2
T1002924111,T0902889106,2
T0901873082,T0902889108,2
T0901873082,T0902890112,2
T0902859123,T0902890122,2
T0902859123,T0902893121,2
T0902867170,T0902896172,2
T0902867170,T0902898170,2
T0902867170,T0902899166,2
T0903833260,T0903800241,2
T0903833260,T0903800242,2
T0903821268,T0903801276,1
T0903806281,T0903802276,1
T0803786240,T0903804208,2
T0903833260,T0903804244,2
T0903809236,T0903804269,2
T0903833260,T0903805241,2
T0903809236,T0903805269,2
T0903833260,T0903806247,2
T0903809236,T0903806273,2
T0903809236,T0903812271,2
T0903847269,T0903817281,2
T0903847269,T0903817281,2
T0903847269,T0903819282,2
T0903852275,T0903820289,2
T0903852275,T0903821289,2
T0903856257,T0903823268,2
T0903852275,T0903825290,2
T0804796311,T0903825296,1
T0903856257,T0903826262,2
T0903856257,T0903826268,2
T0903852275,T0903826288,2
T0903852275,T0903826293,2
T0903856257,T0903828261,2
T0903821268,T0903829236,2
T0903821268,T0903833237,2
T0903821268,T0903833239,2
T0903809236,T0903835235,1
T0903821268,T0903835241,2
T0903821268,T0903836239,2
T0903885244,T0903854263,2
T0903885244,T0903856257,2
T0903847269,T0903858243,1
T0903856257,T0903864227,1
T0903875210,T0903868241,2
T1003904213,T0903870219,2
T1003903255,T0903870274,2
T1003903255,T0903871274,2
T0903875210,T0903872245,2
T1003903255,T0903873269,2
T1003903255,T0903873278,2
T1003904213,T0903874216,2
T1003903255,T0903876274,2
T1003904213,T0903877222,2
T1002905190,T0903882214,2
T0903875268,T0903882298,2
T1002905190,T0903884214,2
T0903875268,T0903885269,1
T1002905190,T0903886220,2
T1002905190,T0903887213,2
T0903878244,T0903888279,2
T0903878244,T0903889272,2
T1003932261,T0903897264,2
T0804782308,T0904800319,1
T0804782308,T0904801333,2
T0804782308,T0904801335,2
T0804775301,T0904804311,2
T0804782308,T0904805338,2
T0804775301,T0904806310,2
T0804775301,T0904806312,2
T0804775301,T0904807308,2
T0804796311,T0904814302,1
T0803798291,T0904816316,2
T0904854350,T0904816344,2
T0803798291,T0904818320,2
T0804782308,T0904818330,1
T0904854350,T0904820343,2
T0803798291,T0904821317,2
T0904854350,T0904822341,2
T0904854350,T0904822344,2
T0904854350,T0904823342,2
T0803798291,T0904830315,1
T0904874395,T0904845375,2
T0904874395,T0904845380,2
T0904817335,T0904846345,2
T0904874395,T0904846375,2
T0904854350,T0904848327,1
T0904874395,T0904849377,2
T0904817335,T0904850343,2
T0904817335,T0904850346,2
T0904874395,T0904851374,2
T0905836402,T0904856380,2
T0905836402,T0904857382,2
T0904874395,T0904859374,1
T0905836402,T0904859379,2
T0905836402,T0904860378,2
T0903877291,T0904867322,2
T0903877291,T0904868322,2
T0903877291,T0904869328,2
T0903877291,T0904870321,2
T0903877291,T0904870322,2
T0903877291,T0904871324,2
T0903877291,T0904872325,2
T0904898314,T0904874330,2
T0905888430,T0904874399,2
T0903875268,T0904880300,2
T0903875268,T0904880304,2
T0903875268,T0904880305,2
T0904878367,T0904883340,2
T0904878367,T0904884340,2
T0904853347,T0904884349,2
T1004912374,T0904886393,2
T1004912374,T0904887398,2
T0904853347,T0904891354,2
T0904889363,T0904894358,1
T1003901294,T0904899303,1
T0805777414,T0905800429,2
T0805777414,T0905801430,2
T0805777414,T0905801432,2
T0805777442,T0905803460,2
T0805777414,T0905804435,2
T0805777414,T0905805433,2
T0805777414,T0905807431,2
T0805777414,T0905807431,2
T0905836402,T0905813427,1
T0905836402,T0905814427,1
T0906816530,T0905815499,2
T0906816530,T0905816495,2
T0905852441,T0905817444,2
T0905852441,T0905817446,2
T0905852441,T0905818445,2
T0905852441,T0905819442,2
T0905852441,T0905820443,2
T0905852441,T0905820448,2
T0805789480,T0905821470,2
T0805788472,T0905822468,2
T0905852441,T0905823447,2
T0905852441,T0905825442,2
T0905862477,T0905826472,2
T0905862477,T0905827471,2
T0905836402,T0905828411,1
T0905862477,T0905828470,2
T0905862477,T0905829470,2
T0905862477,T0905830468,2
T0905862477,T0905833470,2
T0905872457,T0905839430,1
T0905872457,T0905842431,1
T0905845414,T0905842445,2
T0905872457,T0905844434,1
T0905845414,T0905844449,2
T0905866464,T0905844475,1
T0905872457,T0905846431,2
T0904834377,T0905849406,2
T0904834377,T0905852407,2
T0905852441,T0905853427,1
T0904834377,T0905854404,2
T0905852441,T0905854415,1
T0905866464,T0905854470,1
T0904834377,T0905855405,2
T0905872457,T0905855432,2
T0904890396,T0905858413,2
T0904890396,T0905858417,2
T0905872457,T0905858445,1
T0905862477,T0905858450,1
T0904890396,T0905860415,2
T0904890396,T0905864413,2
T0905888430,T0905867417,1
T1005903495,T0905869486,1
T1005903495,T0905871487,1
T0905888430,T0905872407,2
T1005905400,T0905873412,2
T1005905400,T0905873412,2
T0905845414,T0905876409,1
T0905847477,T0905876474,2
T0905847477,T0905877470,2
T0905845414,T0905880409,1
T0905845414,T0905880409,1
T1005905400,T0905880416,2
T0905866464,T0905880434,2
T0905847477,T0905880469,2
T0905847477,T0905880471,2
T0905881406,T0905882441,1
T0905866464,T0905883429,2
T0906860509,T0905888495,2
T1005903495,T0905890465,2
T1005903495,T0905890465,2
T0905864470,T0905891471,1
T1005903495,T0905895463,2
T1005903495,T0905895465,2
T1005903495,T0905895467,2
T1005903495,T0905896466,2
T1005921420,T0905898400,2
T1005921420,T0905898401,2
T0806772579,T0906800561,2
T0806772579,T0906804558,2
T0806772579,T0906804558,2
T0806772579,T0906804562,2
T0906834540,T0906814558,1
T0906850585,T0906824599,2
T0906801588,T0906830580,1
T0906847573,T0906830593,1
T0906847573,T0906834589,1
T0906826528,T0906835507,1
T0906826528,T0906837503,1
T0906860583,T0906839558,2
T0905847477,T0906843509,1
T0905847477,T0906843514,1
T0906851541,T0906843564,1
T0906851541,T0906846555,1
T0906860509,T0906847543,1
T0906851541,T0906847552,1
T0906860583,T0906851574,1
T0906834540,T0906857515,2
T0906834540,T0906859515,2
T0905864470,T0906861504,2
T0905864470,T0906861506,2
T0905864470,T0906864500,2
T0905864470,T0906864503,2
T0905864470,T0906864507,2
T0906899585,T0906864584,2
T0906847573,T0906870549,2
T0906847573,T0906870553,2
T0906847573,T0906872551,2
T0906847573,T0906876552,2
T0906847573,T0906877551,2
T0906851541,T0906882534,2
T0906851541,T0906885526,2
T0906851541,T0906885531,2
T0906851541,T0906885532,2
T0906860509,T0906887501,2
T1006922529,T0906893543,1
T0808798720,T0907808688,2
T0807777603,T0907812602,1
T0808798720,T0907813685,2
T0907849662,T0907816675,2
T0907849662,T0907818671,2
T0906850585,T0907820600,2
T0907815607,T0907820618,1
T0907849662,T0907821673,2
T0907849662,T0907821674,2
T0906847573,T0907822603,1
T0906850585,T0907822606,2
T0907820696,T0907822683,1
T0907849662,T0907823670,2
T0807789682,T0907823690,2
T0807789682,T0907824688,2
T0907820696,T0907825664,1
T0907815607,T0907828635,1
T0907815607,T0907829638,1
T0907815607,T0907829639,1
T0907847650,T0907834682,2
T0907847650,T0907837677,2
T0907839654,T0907838684,2
T0907839654,T0907838686,2
T0907839654,T0907840687,2
T0907815607,T0907841617,2
T0907815607,T0907841624,2
T0907839654,T0907841690,2
T0907874615,T0907842607,2
T0907815607,T0907842623,2
T0907868660,T0907843658,1
T0907874615,T0907844603,2
T0907815607,T0907846618,2
T0907815607,T0907846618,2
T0907868660,T0907846658,1
T0907815607,T0907847617,2
T0907833664,T0907857653,2
T0907845625,T0907858631,1
T0907845625,T0907858656,2
T0908837724,T0907861698,1
T0907833664,T0907862653,2
T0907868660,T0907863625,2
T0907868660,T0907863628,2
T0907833664,T0907864650,2
T0907839654,T0907865655,1
T0907840698,T0907867696,1
T0907874615,T0907871605,1
T0907847650,T0907876642,1
T0907847650,T0907877641,1
T1007916634,T0907889614,2
T1007916634,T0907892615,2
T1007916634,T0907892618,2
T0908834794,T0908804772,1
T0908834794,T0908806773,1
T0908834794,T0908810777,1
T0908837724,T0908811749,2
T0908834794,T0908813767,2
T0908837724,T0908815746,2
T0908834794,T0908815769,2
T0908834794,T0908817768,2
T0908834794,T0908818766,2
T0908834794,T0908818768,2
T0908851738,T0908822717,2
T0909803819,T0908825797,2
T0909803819,T0908827796,2
T0909803819,T0908828793,2
T0909803819,T0908828797,2
T0908851738,T0908831706,1
T0909803819,T0908831795,2
T0909803819,T0908832795,2
T0907840698,T0908834729,2
T0907840698,T0908834734,2
T0908851738,T0908835713,1
T0908851738,T0908836714,1
T0907840698,T0908842733,2
T0908871780,T0908848789,1
T0908871780,T0908852787,1
T0908837724,T0908854706,1
T0908856770,T0908854790,1
T0908837724,T0908856704,1
T0908837724,T0908858701,1
T0908893758,T0908864769,1
T0908861707,T0908865728,1
T0908893758,T0908866768,1
T0908861707,T0908867738,1
T1008901708,T0908869739,1
T0908866760,T0908870787,2
T0908893758,T0908872766,1
T0908853772,T0908875768,1
T1008909716,T0908876721,2
T1008909716,T0908876725,2
T1008909716,T0908876728,2
T0908866760,T0908876786,2
T1008909716,T0908877719,2
T1008909716,T0908877727,2
T0908893758,T0908877764,1
T0908866760,T0908877786,2
T0908866760,T0908877793,2
T1008909716,T0908878724,2
T1008909716,T0908879722,2
T0908871780,T0908879746,2
T0908871780,T0908880750,2
T0908871780,T0908886747,2
T0908871780,T0908887750,2
T0908861707,T0908888713,2
T0908861707,T0908888715,2
T1008901708,T0908890719,1
T0908866789,T0908890768,2
T0908866789,T0908890769,2
T0908866789,T0908894773,2
T0908856770,T0908895766,2
T0808770789,T0909806818,1
T0909807844,T0909811874,2
T0808789790,T0909817807,2
T0909807844,T0909820876,2
T0808789790,T0909821804,2
T0909841825,T0909822855,2
T0909841825,T0909823859,2
T0909841825,T0909824859,2
T0909841825,T0909824859,2
T0909841825,T0909826856,2
T0909841825,T0909828860,2
T0909811867,T0909828888,1
T0909841825,T0909829856,2
T0909841825,T0909830853,2
T0909841825,T0909830857,2
T0909841825,T0909831855,2
T0909850841,T0909831866,2
T0909850841,T0909831873,2
T0909811867,T0909832885,2
T0909811867,T0909832890,2
T0909850841,T0909833873,2
T0909811867,T0909833890,2
T0909811867,T0909835884,2
T0909811867,T0909837885,2
T0909838855,T0909839865,1
T0909838855,T0909840877,1
T0909838855,T0909841884,1
T0908853772,T0909844806,2
T0908866789,T0909844818,1
T0908853772,T0909845800,2
T0908853772,T0909845808,2
T0908866789,T0909845815,1
