BlockX,BlockY,x,y,TreeNum,species,spgroup,Diameter (dbc cm),Stem Height,Volume (m3),status,PROD,Damage(Cut angle),Damage STEM,Damage Crown,d30,VOL30
1,1,32,77,T0101032077,SYCR,5,92.9,30,9.32,CUT,9.32,49,,,113.9,8.35
1,1,96,9,T0101096009,NHAM,6,10.5,9,0.06,-,,,,,22.5,0.17
1,1,21,6,T0101021006,KLIG,6,7.3,7,0.04,-,,,,,19.3,0.13
1,1,34,4,T0101034004,TNIV,6,14.0,5,0.08,-,,,,,26.0,0.22
1,1,24,19,T0101024019,LORT,6,7.5,10,0.05,-,,,,,19.5,0.14
1,1,4,65,T0101004065,ONLK,6,14.8,5,0.09,-,,,,,26.8,0.23
1,1,33,27,T0101033027,TPOG,6,9.1,8,0.05,-,,,,,21.1,0.15
1,1,87,24,T0101087024,CHHU,6,12.3,5,0.07,-,,,,,24.3,0.2
1,1,22,70,T0101022070,KBKK,6,11.0,9,0.06,VICTIM,,,,0.03,23.0,0.18
1,1,31,91,T0101031091,CCHB,6,6.3,9,0.04,VICTIM,,,0.04,,,
1,1,50,21,T0101050021,KRVN,6,10.9,10,0.06,-,,,,,22.9,0.18
1,1,14,67,T0101014067,KHTN,6,9.0,8,0.05,-,,,,,21.0,0.15
1,1,89,46,T0101089046,KORK,6,11.2,10,0.07,-,,,,,23.2,0.18
1,1,7,4,T0101007004,ANRD,6,5.8,7,0.04,-,,,,,17.8,0.12
1,1,67,11,T0101067011,KCAS,6,8.8,6,0.05,-,,,,,20.8,0.15
1,1,3,91,T0101003091,AKSL,6,13.6,5,0.08,-,,,,,25.6,0.21
1,1,49,46,T0101049046,KRVN,6,12.2,7,0.07,-,,,,,24.2,0.19
1,1,90,4,T0101090004,SRKM,6,12.5,8,0.07,-,,,,,24.5,0.2
1,1,5,68,T0101005068,BRCH,6,9.2,5,0.05,-,,,,,21.2,0.16
1,1,27,31,T0101027031,TRSK,6,7.2,9,0.04,-,,,,,19.2,0.13
1,1,49,87,T0101049087,THTR,6,13.7,8,0.08,VICTIM,,,,0.04,25.7,0.21
1,1,67,24,T0101067024,KMPT,6,7.8,10,0.05,-,,,,,19.8,0.14
1,1,70,51,T0101070051,KCHP,6,12.1,5,0.07,-,,,,,24.1,0.19
1,1,11,8,T0101011008,BADM,6,6.3,7,0.04,-,,,,,18.3,0.12
1,1,84,53,T0101084053,SLCH,6,14.1,8,0.09,-,,,,,26.1,0.22
1,1,78,45,T0101078045,MMAG,6,5.6,5,0.04,-,,,,,17.6,0.12
1,1,57,18,T0101057018,TRYG,6,7.5,7,0.05,-,,,,,19.5,0.14
1,1,60,8,T0101060008,PNAG,6,7.5,9,0.05,-,,,,,19.5,0.14
1,1,19,31,T0101019031,ATSR,6,13.8,9,0.08,-,,,,,25.8,0.22
1,1,61,54,T0101061054,SVPT,6,9.5,8,0.06,-,,,,,21.5,0.16
1,1,22,33,T0101022033,CREY,6,12.7,9,0.08,-,,,,,24.7,0.2
1,1,26,88,T0101026088,CHMK,6,14.9,9,0.09,VICTIM,,,0.09,,,
1,1,63,36,T0101063036,CHKU,6,6.2,8,0.04,-,,,,,18.2,0.12
1,1,81,60,T0101081060,BYPV,6,5.5,6,0.04,-,,,,,17.5,0.12
1,1,46,47,T0101046047,KAYK,6,10.5,10,0.06,VICTIM,,,,0.03,22.5,0.17
1,1,19,69,T0101019069,ANKT,6,8.3,10,0.05,VICTIM,,,,0.025,20.3,0.15
1,1,2,62,T0101002062,KOTT,6,13.3,5,0.08,-,,,,,25.3,0.21
1,1,67,15,T0101067015,UNKN,6,11.4,8,0.07,-,,,,,23.4,0.18
1,1,41,25,T0101041025,PNKP,6,8.5,8,0.05,-,,,,,20.5,0.15
1,1,85,49,T0101085049,THME,6,5.3,5,0.04,-,,,,,17.3,0.11
1,1,28,86,T0101028086,SME,6,16.4,15,0.11,-,,,,,34.4,0.46
1,1,92,91,T0101092091,KANA,6,15.2,15,0.09,-,,,,,33.2,0.41
1,1,87,45,T0101087045,AMBB,6,23.8,11,0.19,-,,,,,41.8,0.84
1,1,90,67,T0101090067,ROML,6,18.2,15,0.12,-,,,,,36.2,0.55
1,1,0,77,T0101000077,ATSR,6,28.3,11,0.25,-,,,,,46.3,1.1
1,1,23,34,T0101023034,KRVN,6,24.9,13,0.2,-,,,,,42.9,0.9
1,1,20,58,T0101020058,LRLT,6,27.1,15,0.24,-,,,,,45.1,1.03
1,1,59,31,T0101059031,MMAG,6,26.6,11,0.23,VICTIM,,,0.23,,,
1,1,27,5,T0101027005,TOLP,6,26.7,11,0.23,-,,,,,44.7,1.01
1,1,52,12,T0101052012,TNIV,6,19.8,12,0.14,-,,,,,37.8,0.63
1,1,53,51,T0101053051,YOUK,6,23.0,11,0.18,-,,,,,41.0,0.79
1,1,27,64,T0101027064,KHOS,6,16.4,15,0.11,-,,,,,34.4,0.46
1,1,97,4,T0101097004,KLIG,6,18.2,11,0.12,-,,,,,36.2,0.55
1,1,81,13,T0101081013,KAKU,6,23.9,15,0.19,-,,,,,41.9,0.84
1,1,43,17,T0101043017,KDCE,6,22.4,15,0.17,-,,,,,40.4,0.76
1,1,4,99,T0101004099,CHRK,6,20.0,14,0.14,VICTIM,,,0.14,,,
1,1,71,55,T0101071055,SVPT,6,19.5,11,0.14,-,,,,,37.5,0.61
1,1,2,60,T0101002060,MADN,6,22.2,13,0.17,-,,,,,40.2,0.75
1,1,89,20,T0101089020,SNAY,6,21.2,12,0.16,-,,,,,39.2,0.7
1,1,11,61,T0101011061,KBDA,6,29.0,11,0.27,-,,,,,47.0,1.15
1,1,97,67,T0101097067,SLNG,6,24.6,15,0.2,-,,,,,42.6,0.88
1,1,99,17,T0101099017,LRLT,6,22.2,13,0.17,-,,,,,40.2,0.75
1,1,12,15,T0101012015,KLPO,6,27.3,14,0.24,-,,,,,45.3,1.04
1,1,89,59,T0101089059,DOKM,6,17.6,11,0.12,-,,,,,35.6,0.52
1,1,26,21,T0101026021,AMBB,6,15.4,14,0.1,-,,,,,33.4,0.42
1,1,79,30,T0101079030,PMVG,6,20.9,13,0.15,-,,,,,38.9,0.68
1,1,73,17,T0101073017,MDAS,6,22.4,11,0.17,-,,,,,40.4,0.76
1,1,9,1,T0101009001,SEMN,6,27.0,11,0.23,-,,,,,45.0,1.02
1,1,53,17,T0101053017,KANA,6,21.7,14,0.16,-,,,,,39.7,0.72
1,1,28,45,T0101028045,SADA,6,19.4,15,0.14,VICTIM,,,,0.07,37.4,0.61
1,1,11,57,T0101011057,SAVP,6,21.4,12,0.16,-,,,,,39.4,0.71
1,1,65,88,T0101065088,TREL,6,26.7,13,0.23,-,,,,,44.7,1.01
1,1,75,29,T0101075029,PLPH,6,20.8,11,0.15,-,,,,,38.8,0.68
1,1,5,51,T0101005051,APEN,6,19.6,12,0.14,VICTIM,,,,0.07,37.6,0.62
1,1,13,97,T0101013097,SVPT,6,19.7,13,0.14,-,,,,,37.7,0.62
1,1,66,49,T0101066049,ROML,6,24.9,12,0.2,-,,,,,42.9,0.9
1,1,7,28,T0101007028,KHTN,6,38.4,18,1.13,-,,,,,53.4,1.58
1,1,38,75,T0101038075,CHMK,6,44.4,19,1.56,-,,,,,59.4,2.03
1,1,78,27,T0101078027,NIV,6,37.2,17,1.02,-,,,,,52.2,1.49
1,1,34,28,T0101034028,KRORLORNG,6,34.5,17,0.88,-,,,,,49.5,1.31
1,1,93,55,T0101093055,PONR,6,43.6,18,1.45,-,,,,,58.6,1.97
1,1,82,79,T0101082079,SLEN,6,35.8,17,0.95,VICTIM,,,,0.475,50.8,1.4
1,1,81,81,T0101081081,YOUK,6,37.6,17,1.04,-,,,,,52.6,1.52
1,1,85,90,T0101085090,KKLG,6,42.0,17,1.3,-,,,,,57.0,1.84
1,1,72,40,T0101072040,MNPR,6,36.0,19,1.02,-,,,,,51.0,1.41
1,1,61,92,T0101061092,KHTN,6,33.2,19,0.87,-,,,,,48.2,1.22
1,1,59,97,T0101059097,KACL,6,43.5,19,1.5,-,,,,,58.5,1.96
1,1,77,47,T0101077047,KKLG,6,37.2,19,1.09,-,,,,,52.2,1.49
1,1,3,89,T0101003089,ACSA,6,59.6,24,3.28,-,,,,,74.6,3.39
1,1,27,38,T0101027038,ADCH,6,50.8,22,2.24,-,,,,,65.8,2.57
1,1,55,11,T0101055011,VOEG,6,58.0,21,2.84,-,,,,,73.0,3.24
1,1,33,45,T0101033045,BADM,6,50.0,25,2.37,-,,,,,65.0,2.5
1,1,37,87,T0101037087,CTES,6,46.5,25,2.05,-,,,,,61.5,2.2
1,1,4,5,T0101004005,ANCH,6,46.9,22,1.91,-,,,,,61.9,2.23
1,1,69,43,T0101069043,KMPT,6,46.6,23,1.95,VICTIM,,,1.95,,,
1,1,27,38,T0101027038,PNOM,6,87.8,30,8.32,-,,,,,108.8,7.59
1,1,77,72,T0101077072,SVCT,6,70.4,28,5.09,VICTIM,,,5.09,,,
1,1,46,92,T0101046092,LRLT,6,80.7,27,6.52,-,,,,,101.7,6.59
1,1,59,31,T0101059031,CASA,6,84.7,27,7.18,VICTIM,,,7.18,,,
1,1,78,55,T0101078055,Others,7,8.7,6,0.05,-,,,,,20.7,0.15
1,1,48,37,T0101048037,Others,7,12.0,10,0.07,-,,,,,24.0,0.19
1,1,2,59,T0101002059,Others,7,6.2,10,0.04,-,,,,,18.2,0.12
1,1,58,71,T0101058071,Others,7,10.0,10,0.06,-,,,,,22.0,0.17
1,1,29,17,T0101029017,Others,7,7.6,8,0.05,-,,,,,19.6,0.14
1,1,8,84,T0101008084,Others,7,14.7,8,0.09,-,,,,,26.7,0.23
1,1,73,78,T0101073078,Others,7,5.5,6,0.04,VICTIM,,,,0.02,17.5,0.12
1,1,78,86,T0101078086,Others,7,5.5,9,0.04,-,,,,,17.5,0.12
1,1,87,56,T0101087056,Others,7,7.3,6,0.04,-,,,,,19.3,0.13
1,1,64,71,T0101064071,Others,7,13.9,6,0.08,-,,,,,25.9,0.22
1,1,36,79,T0101036079,Others,7,5.5,7,0.04,VICTIM,,,0.04,,,
1,1,83,40,T0101083040,Others,7,5.2,10,0.04,-,,,,,17.2,0.11
1,1,72,78,T0101072078,Others,7,8.7,9,0.05,VICTIM,,,,0.025,20.7,0.15
1,1,20,81,T0101020081,Others,7,15.0,10,0.09,-,,,,,33.0,0.4
1,1,2,8,T0101002008,Others,7,11.5,5,0.07,-,,,,,23.5,0.18
1,1,84,13,T0101084013,Others,7,13.9,7,0.08,-,,,,,25.9,0.22
1,1,87,22,T0101087022,Others,7,6.2,5,0.04,-,,,,,18.2,0.12
1,1,61,2,T0101061002,Others,7,6.7,10,0.04,-,,,,,18.7,0.13
1,1,17,80,T0101017080,Others,7,6.9,10,0.04,VICTIM,,,0.04,,,
1,1,60,66,T0101060066,Others,7,9.0,10,0.05,-,,,,,21.0,0.15
1,1,6,78,T0101006078,Others,7,8.0,8,0.05,-,,,,,20.0,0.14
1,1,18,34,T0101018034,Others,7,7.7,9,0.05,-,,,,,19.7,0.14
1,1,36,98,T0101036098,Others,7,13.7,5,0.08,-,,,,,25.7,0.21
1,1,50,45,T0101050045,Others,7,14.8,10,0.09,VICTIM,,,,0.045,26.8,0.23
1,1,87,11,T0101087011,Others,7,6.4,5,0.04,-,,,,,18.4,0.12
1,1,18,43,T0101018043,Others,7,7.3,8,0.04,-,,,,,19.3,0.13
1,1,47,59,T0101047059,Others,7,8.3,6,0.05,-,,,,,20.3,0.15
1,1,2,8,T0101002008,Others,7,9.0,10,0.05,-,,,,,21.0,0.15
1,1,29,20,T0101029020,Others,7,9.8,10,0.06,-,,,,,21.8,0.16
1,1,93,98,T0101093098,Others,7,8.1,9,0.05,-,,,,,20.1,0.14
1,1,43,1,T0101043001,Others,7,8.2,8,0.05,-,,,,,20.2,0.14
1,1,1,53,T0101001053,Others,7,7.5,10,0.05,VICTIM,,,,0.025,19.5,0.14
1,1,24,54,T0101024054,Others,7,6.8,7,0.04,-,,,,,18.8,0.13
1,1,42,73,T0101042073,Others,7,11.3,5,0.07,-,,,,,23.3,0.18
1,1,8,2,T0101008002,Others,7,7.7,6,0.05,-,,,,,19.7,0.14
1,1,24,26,T0101024026,Others,7,12.5,5,0.07,-,,,,,24.5,0.2
1,1,29,62,T0101029062,Others,7,6.1,6,0.04,-,,,,,18.1,0.12
1,1,13,58,T0101013058,Others,7,11.3,6,0.07,-,,,,,23.3,0.18
1,1,35,49,T0101035049,Others,7,6.5,10,0.04,-,,,,,18.5,0.13
1,1,49,96,T0101049096,Others,7,5.8,7,0.04,VICTIM,,,0.04,,,
1,1,8,24,T0101008024,Others,7,12.0,6,0.07,-,,,,,24.0,0.19
1,1,8,12,T0101008012,Others,7,8.0,9,0.05,-,,,,,20.0,0.14
1,1,12,40,T0101012040,Others,7,11.9,10,0.07,-,,,,,23.9,0.19
1,1,27,54,T0101027054,Others,7,12.2,6,0.07,-,,,,,24.2,0.19
1,1,68,53,T0101068053,Others,7,15.5,11,0.1,-,,,,,33.5,0.42
1,1,76,50,T0101076050,Others,7,24.8,12,0.2,-,,,,,42.8,0.9
1,1,61,11,T0101061011,Others,7,25.1,14,0.21,-,,,,,43.1,0.91
1,1,62,99,T0101062099,Others,7,26.6,15,0.23,VICTIM,,,0.23,,,
1,1,1,99,T0101001099,Others,7,20.5,15,0.15,-,,,,,38.5,0.66
1,1,39,24,T0101039024,Others,7,19.3,11,0.13,-,,,,,37.3,0.6
1,1,73,15,T0101073015,Others,7,20.4,11,0.15,-,,,,,38.4,0.66
1,1,83,35,T0101083035,Others,7,18.9,14,0.13,-,,,,,36.9,0.58
1,1,23,91,T0101023091,Others,7,20.7,13,0.15,VICTIM,,,,0.075,38.7,0.67
1,1,53,29,T0101053029,Others,7,27.4,11,0.24,-,,,,,45.4,1.05
1,1,47,66,T0101047066,Others,7,28.4,15,0.26,-,,,,,46.4,1.11
1,1,51,94,T0101051094,Others,7,22.9,11,0.18,VICTIM,,,0.18,,,
1,1,93,23,T0101093023,Others,7,20.8,14,0.15,-,,,,,38.8,0.68
1,1,15,37,T0101015037,Others,7,29.1,14,0.27,-,,,,,47.1,1.15
1,1,28,63,T0101028063,Others,7,16.5,13,0.11,-,,,,,34.5,0.47
1,1,77,90,T0101077090,Others,7,20.7,15,0.15,-,,,,,38.7,0.67
1,1,32,86,T0101032086,Others,7,29.4,15,0.27,-,,,,,47.4,1.17
1,1,43,52,T0101043052,Others,7,25.3,11,0.21,VICTIM,,,,0.105,43.3,0.92
1,1,83,34,T0101083034,Others,7,28.1,13,0.25,-,,,,,46.1,1.09
1,1,56,26,T0101056026,Others,7,24.1,13,0.19,-,,,,,42.1,0.86
1,1,1,60,T0101001060,Others,7,15.2,11,0.09,-,,,,,33.2,0.41
1,1,52,37,T0101052037,Others,7,25.4,14,0.21,VICTIM,,,,0.105,43.4,0.93
1,1,92,65,T0101092065,Others,7,19.1,11,0.13,-,,,,,37.1,0.59
1,1,61,74,T0101061074,Others,7,27.1,13,0.24,-,,,,,45.1,1.03
1,1,18,42,T0101018042,Others,7,25.9,14,0.22,-,,,,,43.9,0.96
1,1,76,65,T0101076065,Others,7,28.7,11,0.26,-,,,,,46.7,1.13
1,1,6,13,T0101006013,Others,7,22.2,12,0.17,-,,,,,40.2,0.75
1,1,15,6,T0101015006,Others,7,26.9,13,0.23,-,,,,,44.9,1.02
1,1,78,65,T0101078065,Others,7,17.6,12,0.12,-,,,,,35.6,0.52
1,1,10,20,T0101010020,Others,7,27.4,11,0.24,-,,,,,45.4,1.05
1,1,48,73,T0101048073,Others,7,24.5,13,0.2,-,,,,,42.5,0.88
1,1,61,30,T0101061030,Others,7,26.5,14,0.23,VICTIM,,,0.23,,,
1,1,56,96,T0101056096,Others,7,15.2,15,0.09,-,,,,,33.2,0.41
1,1,31,49,T0101031049,Others,7,26.9,13,0.23,-,,,,,44.9,1.02
1,1,7,37,T0101007037,Others,7,20.1,12,0.14,-,,,,,38.1,0.64
1,1,56,79,T0101056079,Others,7,16.4,13,0.11,VICTIM,,,,0.055,34.4,0.46
1,1,20,37,T0101020037,Others,7,26.5,13,0.23,-,,,,,44.5,0.99
1,1,70,25,T0101070025,Others,7,22.3,15,0.17,-,,,,,40.3,0.76
1,1,75,70,T0101075070,Others,7,17.8,14,0.12,VICTIM,,,,0.06,35.8,0.53
1,1,21,61,T0101021061,Others,7,29.2,13,0.27,-,,,,,47.2,1.16
1,1,48,53,T0101048053,Others,7,15.9,12,0.1,VICTIM,,,,0.05,33.9,0.44
1,1,94,83,T0101094083,Others,7,23.6,12,0.19,-,,,,,41.6,0.83
1,1,55,49,T0101055049,Others,7,42.4,18,1.37,VICTIM,,,,0.685,57.4,1.87
1,1,77,22,T0101077022,Others,7,43.8,20,1.57,-,,,,,58.8,1.98
1,1,58,34,T0101058034,Others,7,34.4,17,0.87,-,,,,,49.4,1.3
1,1,99,84,T0101099084,Others,7,39.9,16,1.13,-,,,,,54.9,1.69
1,1,76,80,T0101076080,Others,7,33.2,18,0.84,-,,,,,48.2,1.22
1,1,32,73,T0101032073,Others,7,37.0,18,1.05,-,,,,,52.0,1.48
1,1,89,41,T0101089041,Others,7,33.7,16,0.81,-,,,,,48.7,1.26
1,1,82,96,T0101082096,Others,7,41.8,17,1.29,-,,,,,56.8,1.83
1,1,29,62,T0101029062,Others,7,31.8,20,0.83,-,,,,,46.8,1.14
1,1,17,13,T0101017013,Others,7,34.1,17,0.86,-,,,,,49.1,1.28
1,1,51,47,T0101051047,Others,7,33.5,20,0.92,VICTIM,,,,0.46,48.5,1.24
1,1,83,52,T0101083052,Others,7,43.3,19,1.48,-,,,,,58.3,1.94
1,1,96,98,T0101096098,Others,7,38.0,17,1.07,-,,,,,53.0,1.55
1,1,25,32,T0101025032,Others,7,38.5,20,1.21,-,,,,,53.5,1.58
1,1,4,22,T0101004022,Others,7,59.9,21,3.03,VICTIM,,,3.03,,,
1,1,78,43,T0101078043,Others,7,55.7,24,2.86,-,,,,,70.7,3.01
1,1,27,78,T0101027078,Others,7,48.5,22,2.05,-,,,,,63.5,2.37
1,1,82,50,T0101082050,Others,7,52.2,23,2.44,-,,,,,67.2,2.69
1,1,39,60,T0101039060,Others,7,53.8,21,2.44,-,,,,,68.8,2.84
1,1,47,89,T0101047089,Others,7,45.5,21,1.75,-,,,,,60.5,2.12
1,1,28,55,T0101028055,Others,7,51.7,22,2.32,-,,,,,66.7,2.65
1,1,93,62,T0101093062,Others,7,58.3,25,3.22,-,,,,,73.3,3.27
1,1,42,48,T0101042048,Others,7,55.6,25,2.93,VICTIM,,,,1.465,70.6,3.01
1,1,65,6,T0101065006,Others,7,99.4,30,10.67,VICTIM,,,,5.335,120.4,9.37
1,1,36,77,T0101036077,Others,7,86.6,26,7.31,-,,,,,107.6,7.42
1,1,59,75,T0101059075,Others,7,84.3,30,7.67,-,,,,,105.3,7.09
1,1,97,3,T0101097003,Others,7,76.1,30,6.25,-,,,,,97.1,5.98
1,2,95,117,T0102095117,PHDK,1,10.7,7,0.06,KEEP,,,,,22.7,0.39
1,2,41,137,T0102041137,PHDK,1,9.9,8,0.06,KEEP,,,,,21.9,0.36
1,2,86,104,T0102086104,PHDK,1,8.6,8,0.05,KEEP,,,,,20.6,0.31
1,2,57,176,T0102057176,PHDK,1,6.7,9,0.04,KEEP,,,,,18.7,0.24
1,2,3,156,T0102003156,PHDK,1,7.3,8,0.04,KEEP,,,,,19.3,0.26
1,2,20,127,T0102020127,PHDK,1,9.1,10,0.05,VICTIM,,,,0.025,21.1,0.33
1,2,89,198,T0102089198,PHDK,1,9.8,10,0.05,KEEP,,,,,21.8,0.35
1,2,56,171,T0102056171,PHDK,1,6.5,5,0.04,KEEP,,,,,18.5,0.23
1,2,36,184,T0102036184,PHDK,1,8.1,5,0.04,KEEP,,,,,20.1,0.29
1,2,18,121,T0102018121,PHDK,1,14.7,9,0.1,VICTIM,,,,0.05,26.7,0.58
1,2,74,195,T0102074195,PHDK,1,10.9,8,0.06,KEEP,,,,,22.9,0.4
1,2,49,137,T0102049137,PHDK,1,10.8,5,0.06,KEEP,,,,,22.8,0.4
1,2,55,139,T0102055139,PHDK,1,13.1,7,0.08,KEEP,,,,,25.1,0.5
1,2,25,104,T0102025104,PHDK,1,12.3,6,0.07,VICTIM,,,,0.035,24.3,0.46
1,2,30,174,T0102030174,PHDK,1,7.8,8,0.04,KEEP,,,,,19.8,0.28
1,2,45,174,T0102045174,PHDK,1,27.7,14,0.73,VICTIM,,,,0.365,45.7,1.89
1,2,84,105,T0102084105,PHDK,1,25.5,14,0.62,KEEP,,,,,43.5,1.7
1,2,24,173,T0102024173,PHDK,1,27.5,11,0.6,KEEP,,,,,45.5,1.87
1,2,41,104,T0102041104,PHDK,1,20.1,12,0.35,KEEP,,,,,38.1,1.28
1,2,69,101,T0102069101,PHDK,1,21.1,14,0.43,KEEP,,,,,39.1,1.36
1,2,96,189,T0102096189,PHDK,1,24.0,12,0.49,KEEP,,,,,42.0,1.58
1,2,26,198,T0102026198,PHDK,1,21.4,12,0.39,KEEP,,,,,39.4,1.38
1,2,73,107,T0102073107,PHDK,1,15.9,11,0.21,KEEP,,,,,33.9,0.99
1,2,40,184,T0102040184,PHDK,1,23.2,13,0.49,KEEP,,,,,41.2,1.52
1,2,9,101,T0102009101,PHDK,1,20.2,11,0.33,KEEP,,,,,38.2,1.29
1,2,35,196,T0102035196,PHDK,1,20.6,14,0.41,KEEP,,,,,38.6,1.32
1,2,9,149,T0102009149,PHDK,1,24.7,13,0.55,VICTIM,,,,0.275,42.7,1.64
1,2,95,161,T0102095161,PHDK,1,43.7,18,2.19,KEEP,,,,,58.7,3.18
1,2,97,144,T0102097144,PHDK,1,36.1,17,1.43,KEEP,,,,,51.1,2.38
1,2,26,132,T0102026132,PHDK,1,36.2,17,1.44,KEEP,,,,,51.2,2.39
1,2,81,143,T0102081143,PHDK,1,39.8,18,1.82,KEEP,,,,,54.8,2.76
1,2,18,168,T0102018168,PHDK,1,46.1,22,2.87,CUT,2.87,104,,,61.1,3.45
1,2,80,106,T0102080106,PHDK,1,47.3,24,3.25,CUT,3.25,252,,,62.3,3.59
1,2,3,127,T0102003127,PHDK,1,68.1,26,7.19,CUT,7.19,321,,,89.1,7.45
1,2,35,148,T0102035148,PHDK,1,93.6,29,14.92,CUT,14.92,134,,,114.6,12.38
1,2,64,147,T0102064147,CHMI,2,8.4,8,0.05,KEEP,,,,,20.4,0.3
1,2,23,130,T0102023130,CHMI,2,11.1,5,0.06,KEEP,,,,,23.1,0.41
1,2,76,194,T0102076194,CHBG,2,9.7,8,0.05,KEEP,,,,,21.7,0.35
1,2,63,146,T0102063146,CHBG,2,12.0,10,0.07,KEEP,,,,,24.0,0.45
1,2,1,187,T0102001187,CHBR,2,6.1,7,0.03,KEEP,,,,,18.1,0.21
1,2,74,172,T0102074172,CHBR,2,8.1,5,0.04,KEEP,,,,,20.1,0.29
1,2,14,192,T0102014192,CHBR,2,8.8,10,0.05,VICTIM,,,,0.025,20.8,0.31
1,2,28,145,T0102028145,CHBR,2,6.3,8,0.04,KEEP,,,,,18.3,0.22
1,2,31,196,T0102031196,CHTR,2,9.9,7,0.06,KEEP,,,,,21.9,0.36
1,2,0,117,T0102000117,CHBG,2,10.9,7,0.06,KEEP,,,,,22.9,0.4
1,2,86,164,T0102086164,CHBR,2,12.7,10,0.08,KEEP,,,,,24.7,0.48
1,2,17,125,T0102017125,CHBR,2,8.5,5,0.05,VICTIM,,,,0.025,20.5,0.3
1,2,15,176,T0102015176,CHMI,2,11.3,6,0.07,KEEP,,,,,23.3,0.42
1,2,71,151,T0102071151,CHBR,2,10.8,9,0.06,KEEP,,,,,22.8,0.4
1,2,37,132,T0102037132,CHBG,2,8.0,5,0.04,KEEP,,,,,20.0,0.28
1,2,45,148,T0102045148,CHTR,2,6.3,5,0.04,VICTIM,,,,0.02,18.3,0.22
1,2,67,135,T0102067135,CHBG,2,6.7,10,0.04,KEEP,,,,,18.7,0.24
1,2,74,129,T0102074129,CHBR,2,11.9,6,0.07,KEEP,,,,,23.9,0.45
1,2,21,149,T0102021149,CHMI,2,5.3,5,0.03,KEEP,,,,,17.3,0.19
1,2,43,110,T0102043110,CHBR,2,5.3,6,0.03,KEEP,,,,,17.3,0.19
1,2,79,185,T0102079185,CHBG,2,13.4,7,0.08,KEEP,,,,,25.4,0.52
1,2,33,110,T0102033110,CHMI,2,29.2,11,0.68,VICTIM,,,,0.34,47.2,2.02
1,2,55,187,T0102055187,CHBG,2,17.3,14,0.29,KEEP,,,,,35.3,1.09
1,2,25,186,T0102025186,CHTR,2,20.5,15,0.43,KEEP,,,,,38.5,1.31
1,2,82,146,T0102082146,CHTR,2,21.6,12,0.4,VICTIM,,,0.4,,,
1,2,18,183,T0102018183,CHTR,2,26.1,11,0.54,KEEP,,,,,44.1,1.75
1,2,30,146,T0102030146,CHTR,2,28.8,12,0.7,KEEP,,,,,46.8,1.98
1,2,66,181,T0102066181,CHBR,2,25.9,13,0.61,KEEP,,,,,43.9,1.73
1,2,5,172,T0102005172,CHMI,2,17.6,15,0.32,VICTIM,,,0.32,,,
1,2,37,145,T0102037145,CHBG,2,21.6,13,0.43,KEEP,,,,,39.6,1.39
1,2,6,134,T0102006134,CHBG,2,17.4,11,0.25,KEEP,,,,,35.4,1.09
1,2,69,107,T0102069107,CHBG,2,25.2,14,0.61,KEEP,,,,,43.2,1.68
1,2,61,179,T0102061179,CHBR,2,19.1,14,0.35,KEEP,,,,,37.1,1.21
1,2,1,114,T0102001114,CHTR,2,23.2,12,0.46,KEEP,,,,,41.2,1.52
1,2,81,175,T0102081175,CHBG,2,25.7,13,0.6,KEEP,,,,,43.7,1.72
1,2,37,139,T0102037139,CHTR,2,21.1,13,0.41,KEEP,,,,,39.1,1.36
1,2,30,113,T0102030113,CHTR,2,20.1,14,0.39,VICTIM,,,0.39,,,
1,2,38,144,T0102038144,CHMI,2,25.0,15,0.63,KEEP,,,,,43.0,1.66
1,2,92,148,T0102092148,CHTR,2,27.0,12,0.62,KEEP,,,,,45.0,1.83
1,2,28,152,T0102028152,CHBR,2,31.7,20,1.26,KEEP,,,,,46.7,1.98
1,2,61,187,T0102061187,CHBG,2,42.4,19,2.15,KEEP,,,,,57.4,3.03
1,2,80,178,T0102080178,CHBG,2,41.4,16,1.79,KEEP,,,,,56.4,2.93
1,2,91,147,T0102091147,CHTR,2,41.6,19,2.07,KEEP,,,,,56.6,2.95
1,2,35,157,T0102035157,CHTR,2,39.0,18,1.74,KEEP,,,,,54.0,2.67
1,2,61,189,T0102061189,CHBG,2,32.3,18,1.2,KEEP,,,,,47.3,2.03
1,2,15,189,T0102015189,CHTR,2,55.0,23,4.23,CUT,4.23,198,,,70.0,4.56
1,2,57,134,T0102057134,CHTR,2,47.4,25,3.38,CUT,3.38,354,,,62.4,3.6
1,2,88,118,T0102088118,CHMI,2,47.2,23,3.12,CUT,3.12,178,,,62.2,3.58
1,2,58,114,T0102058114,CHMI,2,59.1,21,4.52,CUT,4.52,168,,,74.1,5.12
1,2,46,132,T0102046132,CHMI,2,98.5,26,15.03,CUT,15.03,334,,,119.5,13.47
1,2,52,106,T0102052106,CHBG,2,85.1,29,12.34,VICTIM,,,,6.17,106.1,10.6
1,2,61,124,T0102061124,CHBR,2,90.4,26,12.66,CUT,12.66,118,,,111.4,11.7
1,2,19,178,T0102019178,CHTR,2,81.9,28,11.08,CUT,11.08,246,,,102.9,9.97
1,2,77,113,T0102077113,KKMS,3,9.2,8,0.05,KEEP,,,,,21.2,0.33
1,2,12,126,T0102012126,KKMS,3,7.3,10,0.04,KEEP,,,,,19.3,0.26
1,2,26,171,T0102026171,KKPN,3,14.2,9,0.09,VICTIM,,,0.09,,,
